district,grade,category,year,num_total_days,num_days_absent,num_days_present,pct_attendance,num_contributing_10and_total_days_and_1and_pres_day,num_chronically_absent,pct_chronically_absent
21,11,Male,2020,137720,13928,123792,89.88672638,1281,353,27.55659676
21,11,Female,2021,208555,21225,187330,89.8228302,1215,302,24.85596657
21,11,Male,2021,207442,34682,172760,83.28111267,1211,459,37.90256119
21,11,Female,2022,206942,30616,176326,85.205513,1266,547,43.20695114
21,11,Male,2022,226849,36191,190658,84.04621887,1389,654,47.08423233
21,12,Female,2018,207897,24682,183215,88.1277771,1293,436,33.72003174
21,12,Male,2018,219047,29785,189262,86.40245819,1363,522,38.29787064
21,12,Female,2019,206548,23987,182561,88.38671875,1277,435,34.0642128
21,12,Male,2019,204373,28344,176029,86.13124084,1260,492,39.04761887
21,12,Female,2020,139601,15875,123726,88.62830353,1282,441,34.39937592
21,12,Male,2020,131021,16980,114041,87.04024506,1203,407,33.83208466
21,12,Female,2021,208817,30437,178380,85.4240799,1230,458,37.23577118
21,12,Male,2021,215730,42252,173478,80.41440582,1285,633,49.26070023
21,12,Female,2022,206868,36194,170674,82.50382233,1264,733,57.99050522
21,12,Male,2022,201248,36033,165215,82.09522247,1223,683,55.84627914
22,All Grades,Female,2018,2899349,180481,2718868,93.7751236,17257,3145,18.22448921
22,All Grades,Male,2018,2979772,209466,2770306,92.97039795,17808,3691,20.72663879
22,All Grades,Female,2019,2901842,183587,2718255,93.6734314,17235,3349,19.43138885
22,All Grades,Male,2019,2949849,208137,2741712,92.9441452,17559,3772,21.48186111
22,All Grades,Female,2020,1845106,113846,1731260,93.82984161,16669,3125,18.74737549
22,All Grades,Male,2020,1877573,127108,1750465,93.23019409,17042,3472,20.37319565
22,All Grades,Female,2021,2707307,218278,2489029,91.93744659,15894,3869,24.34251976
22,All Grades,Male,2021,2772112,282490,2489622,89.80957794,16331,4810,29.45318794
22,All Grades,Female,2022,2572330,263243,2309087,89.76635742,15442,5602,36.27768326
22,All Grades,Male,2022,2589131,292700,2296431,88.69504547,15578,6151,39.48517227
22,PK in K-12 Schools,Female,2018,91626,8922,82704,90.2625885,555,214,38.55855942
22,PK in K-12 Schools,Male,2018,85158,8309,76849,90.24284363,518,189,36.48648834
22,PK in K-12 Schools,Female,2019,82945,8701,74244,89.50991821,500,220,44.0
22,PK in K-12 Schools,Male,2019,85160,8722,76438,89.75810242,518,205,39.57529068
22,PK in K-12 Schools,Female,2020,53722,5778,47944,89.24462891,493,200,40.5679512
22,PK in K-12 Schools,Male,2020,51795,4969,46826,90.40641022,491,175,35.64154816
22,PK in K-12 Schools,Female,2021,70766,7969,62797,88.73894501,434,169,38.94009399
22,PK in K-12 Schools,Male,2021,70160,8519,61641,87.85774994,431,176,40.83526611
22,PK in K-12 Schools,Female,2022,84756,11969,72787,85.87828827,530,307,57.92453003
22,PK in K-12 Schools,Male,2022,76618,11703,64915,84.7255249,477,304,63.73165512
22,0K,Female,2018,223938,17035,206903,92.39298248,1329,335,25.20692253
22,0K,Male,2018,247912,19079,228833,92.30412292,1486,420,28.26379585
22,0K,Female,2019,227934,17726,210208,92.22319031,1357,391,28.81355858
22,0K,Male,2019,222633,17758,204875,92.02364349,1331,401,30.12772369
22,0K,Female,2020,140698,11717,128981,91.67223358,1272,389,30.58176041
22,0K,Male,2020,151013,12276,138737,91.87089539,1366,425,31.11273766
22,0K,Female,2021,192980,17600,175380,90.87988281,1165,363,31.15879822
22,0K,Male,2021,200987,19694,181293,90.20135498,1218,407,33.41543579
22,0K,Female,2022,185404,21451,163953,88.43013,1131,531,46.94960022
22,0K,Male,2022,192653,23525,169128,87.78892517,1177,567,48.17332077
22,1,Female,2018,231392,15612,215780,93.25300598,1364,306,22.43401718
22,1,Male,2018,249808,17568,232240,92.9673996,1475,354,24.0
22,1,Female,2019,228036,14900,213136,93.46594238,1349,291,21.57153511
22,1,Male,2019,249844,17118,232726,93.14852142,1477,359,24.30602646
22,1,Female,2020,147834,10659,137175,92.78988647,1336,324,24.25149727
22,1,Male,2020,145176,10514,134662,92.75775909,1320,338,25.60606003
22,1,Female,2021,197860,16359,181501,91.73203278,1182,322,27.24196243
22,1,Male,2021,217736,17755,199981,91.84562683,1307,356,27.23794937
22,1,Female,2022,187888,20078,167810,89.31384277,1139,470,41.26426697
22,1,Male,2022,200519,20455,180064,89.79897308,1207,500,41.42502213
22,2,Female,2018,240699,14473,226226,93.98709869,1400,252,18.0
22,2,Male,2018,251940,15781,236159,93.73620605,1490,294,19.73154449
22,2,Female,2019,231247,14933,216314,93.54240417,1367,304,22.23847771
22,2,Male,2019,235829,14935,220894,93.66702271,1391,282,20.27318382
22,2,Female,2020,145296,8957,136339,93.83534241,1298,238,18.33590126
22,2,Male,2020,156136,9927,146209,93.64208221,1408,273,19.38920403
22,2,Female,2021,212403,14571,197832,93.13993073,1253,282,22.50598526
22,2,Male,2021,207898,16637,191261,91.99752045,1235,304,24.61538506
22,2,Female,2022,190733,18229,172504,90.44265747,1144,418,36.53845978
22,2,Male,2022,205276,20121,185155,90.19807434,1227,448,36.51181793
22,3,Female,2018,247951,14352,233599,94.21176147,1452,250,17.21763039
22,3,Male,2018,254417,14749,239668,94.20282745,1496,269,17.98128319
22,3,Female,2019,239288,13526,225762,94.34739685,1417,238,16.79604721
22,3,Male,2019,243990,14232,229758,94.16697693,1432,257,17.94692802
22,3,Female,2020,146967,8908,138059,93.93877411,1320,245,18.560606
22,3,Male,2020,148100,9046,139054,93.89196777,1339,247,18.44660187
22,3,Female,2021,210783,14525,196258,93.10902405,1248,273,21.875
22,3,Male,2021,224546,15814,208732,92.95734406,1316,298,22.64437675
22,3,Female,2022,200622,18290,182332,90.88335419,1192,390,32.71812057
22,3,Male,2022,193702,17785,175917,90.818367,1164,407,34.96563721
22,4,Female,2018,246520,12852,233668,94.78662872,1437,218,15.17049408
22,4,Male,2018,252906,13705,239201,94.58099365,1478,233,15.76454639
22,4,Female,2019,246002,12618,233384,94.87077332,1426,199,13.95511913
22,4,Male,2019,252180,13746,238434,94.5491333,1472,257,17.45923996
22,4,Female,2020,147990,7765,140225,94.75302124,1325,192,14.49056625
22,4,Male,2020,155867,8575,147292,94.49851227,1394,217,15.56671429
22,4,Female,2021,213162,14250,198912,93.31494141,1257,266,21.16149521
22,4,Male,2021,215545,14095,201450,93.46076202,1266,261,20.61611366
22,4,Female,2022,203242,16883,186359,91.69315338,1210,374,30.90909004
22,4,Male,2022,211862,19192,192670,90.94127655,1260,448,35.55555725
22,5,Female,2018,245173,12362,232811,94.9578476,1416,195,13.77118683
22,5,Male,2018,266240,14017,252223,94.73519897,1547,241,15.57853889
22,5,Female,2019,242755,12851,229904,94.70618439,1409,238,16.89141273
22,5,Male,2019,253913,14552,239361,94.26890564,1483,263,17.73432159
22,5,Female,2020,157708,7993,149715,94.93177032,1405,208,14.80427074
22,5,Male,2020,157761,8757,149004,94.44919586,1410,230,16.3120575
22,5,Female,2021,217617,13215,204402,93.92740631,1270,235,18.50393677
22,5,Male,2021,227165,14314,212851,93.69885254,1329,244,18.35966873
22,5,Female,2022,204002,18560,185442,90.9020462,1204,420,34.8837204
22,5,Male,2022,207049,18829,188220,90.90602112,1227,395,32.19234085
22,6,Female,2018,184402,10837,173565,94.12316895,1068,186,17.41572952
22,6,Male,2018,183613,11022,172591,93.99715424,1061,182,17.1536293
22,6,Female,2019,172911,8630,164281,95.00899506,1001,137,13.68631363
22,6,Male,2019,192936,10822,182114,94.3908844,1117,179,16.02506638
22,6,Female,2020,110023,5951,104072,94.59113312,988,167,16.90283394
22,6,Male,2020,120980,7104,113876,94.12795258,1079,197,18.25764656
22,6,Female,2021,168197,16717,151480,90.06105804,984,324,32.92683029
22,6,Male,2021,173468,17823,155645,89.72547913,1017,337,33.13667679
22,6,Female,2022,154826,13681,141145,91.16362762,920,302,32.82608795
22,6,Male,2022,160889,15469,145420,90.38529968,954,336,35.22012711
22,7,Female,2018,177736,9737,167999,94.52165221999999,1029,173,16.81243896
22,7,Male,2018,201010,12444,188566,93.80926514,1162,214,18.41652298
22,7,Female,2019,185069,10600,174469,94.27240753,1071,210,19.6078434
22,7,Male,2019,183767,10684,173083,94.18611908,1059,188,17.7525959
22,7,Female,2020,110769,5593,105176,94.95075226,987,144,14.58966541
22,7,Male,2020,122694,6886,115808,94.38766479,1098,176,16.02914429
22,7,Female,2021,164480,17016,147464,89.65467072,954,302,31.65618515
22,7,Male,2021,180942,21918,159024,87.88672638,1059,403,38.05476761
22,7,Female,2022,161889,14948,146941,90.76651001,952,311,32.66806793
22,7,Male,2022,165618,15833,149785,90.44004822,974,331,33.98357391
22,8,Female,2018,181463,12408,169055,93.16223907,1047,240,22.92263603
22,8,Male,2018,194027,13899,180128,92.83656311,1114,252,22.6211853
22,8,Female,2019,177950,11967,165983,93.27507782,1021,209,20.47012711
22,8,Male,2019,199602,15207,184395,92.38134003,1151,273,23.71850586
22,8,Female,2020,117694,7342,110352,93.76178741,1042,207,19.86564255
22,8,Male,2020,119091,7296,111795,93.87359619,1056,187,17.70833397
22,8,Female,2021,164398,12757,151641,92.24017334,959,228,23.77476501
22,8,Male,2021,182019,17554,164465,90.3559494,1051,318,30.25689888
22,8,Female,2022,162107,16386,145721,89.89186096,954,353,37.00209808
22,8,Male,2022,177118,20244,156874,88.57033539,1039,437,42.05967331
22,9,Female,2018,226138,12396,213742,94.51839447,1415,166,11.73144913
22,9,Male,2018,225067,18436,206631,91.80866241,1413,246,17.40976715
22,9,Female,2019,230394,13427,216967,94.17215729,1414,182,12.87128735
22,9,Male,2019,239095,19500,219595,91.84424591,1475,255,17.28813553
22,9,Female,2020,138264,6546,131718,95.26557922,1275,137,10.74509811
22,9,Male,2020,144902,11112,133790,92.33136749,1351,236,17.4685421
22,9,Female,2021,226856,18472,208384,91.85739136,1313,257,19.57349586
22,9,Male,2021,221041,29036,192005,86.86397552,1297,417,32.15111923
22,9,Female,2022,211233,19369,191864,90.83050537,1284,333,25.93457985
22,9,Male,2022,193276,23331,169945,87.92866516,1191,386,32.40974045
22,10,Female,2018,217108,12333,204775,94.31941986,1358,165,12.15022087
22,10,Male,2018,215201,19793,195408,90.80255127,1352,280,20.71006012
22,10,Female,2019,227711,13565,214146,94.04288483,1404,210,14.9572649
22,10,Male,2019,227578,18783,208795,91.74656677,1411,286,20.2693119
22,10,Female,2020,151632,8655,142977,94.292099,1398,211,15.09298992
22,10,Male,2020,152819,11331,141488,92.58534241,1418,272,19.1819458
22,10,Female,2021,224209,18129,206080,91.91423798,1309,270,20.62643242
22,10,Male,2021,233510,33932,199578,85.46871948,1366,468,34.2606163
22,10,Female,2022,215971,22295,193676,89.67685699,1311,396,30.20594978
22,10,Male,2022,213728,29470,184258,86.21144867,1311,535,40.80854416
22,11,Female,2018,199184,10550,188634,94.70339203,1230,156,12.68292713
22,11,Male,2018,183710,11795,171915,93.5795517,1149,188,16.36205482
22,11,Female,2019,203896,10530,193366,94.83560181,1240,168,13.54838753
22,11,Male,2019,178993,12752,166241,92.8757019,1101,206,18.71026421
22,11,Female,2020,137758,6943,130815,94.95999908,1263,171,13.5391922
22,11,Male,2020,125641,7574,118067,93.97171021,1157,182,15.73033714
22,11,Female,2021,220346,14967,205379,93.20750427,1273,205,16.10369301
22,11,Male,2021,210731,23884,186847,88.66612244,1218,336,27.58620644
22,11,Female,2022,199973,21370,178603,89.31356049,1205,392,32.5311203
22,11,Male,2022,189005,25166,163839,86.68500519,1143,455,39.80752563
22,12,Female,2018,186019,16612,169407,91.06973267,1157,289,24.97839165
22,12,Male,2018,168763,18869,149894,88.81922913,1067,329,30.83411407
22,12,Female,2019,205704,19613,186091,90.46542358,1259,352,27.95869827
22,12,Male,2019,184329,19326,165003,89.51548767,1141,361,31.63891411
22,12,Female,2020,138751,11039,127712,92.04402161,1273,297,23.33071518
22,12,Male,2020,125598,11741,113857,90.65192413,1167,326,27.93487549
22,12,Female,2021,223250,21731,201519,90.2660675,1293,373,28.84764099
22,12,Male,2021,206106,31494,174612,84.71951294,1215,484,39.835392
22,12,Female,2022,209684,29734,179950,85.8196106,1266,605,47.788311
22,12,Male,2022,201818,31577,170241,84.35372162,1227,602,49.06275558
23,All Grades,Female,2018,722008,96808,625200,86.59183502,4532,2158,47.61694717
23,All Grades,Male,2018,846472,110092,736380,86.99401855,5260,2418,45.9695816
23,All Grades,Female,2019,704589,89387,615202,87.31359863,4423,2048,46.30341339
23,All Grades,Male,2019,829563,105955,723608,87.22761536,5178,2388,46.11819077
23,All Grades,Female,2020,429557,51935,377622,87.90963745,4029,1692,41.99553299
23,All Grades,Male,2020,528262,65535,462727,87.59422302,4960,2110,42.54032135
23,All Grades,Female,2021,606321,78507,527814,87.0519104,3627,1357,37.41384125
23,All Grades,Male,2021,744432,98874,645558,86.71819305,4472,1695,37.90250397
23,All Grades,Female,2022,582178,89065,493113,84.70141602,3651,1977,54.14954758
23,All Grades,Male,2022,702967,107301,595666,84.7359848,4422,2378,53.77657318
23,PK in K-12 Schools,Female,2018,49403,8806,40597,82.1751709,333,222,66.66666412
23,PK in K-12 Schools,Male,2018,46349,7374,38975,84.090271,306,190,62.09150314
23,PK in K-12 Schools,Female,2019,78086,12511,65575,83.97792053,518,327,63.1274147
23,PK in K-12 Schools,Male,2019,73025,11835,61190,83.79322052,485,311,64.12371063
23,PK in K-12 Schools,Female,2020,50583,6820,43763,86.51721191,487,251,51.54004288
23,PK in K-12 Schools,Male,2020,48411,7081,41330,85.37316132,475,264,55.57894897
23,PK in K-12 Schools,Female,2021,51399,6823,44576,86.72542572,321,137,42.67912674
23,PK in K-12 Schools,Male,2021,48985,7376,41609,84.94232941,311,144,46.30224991
23,PK in K-12 Schools,Female,2022,56771,9427,47344,83.39469147,385,253,65.7142868
23,PK in K-12 Schools,Male,2022,48649,8404,40245,82.72523499,321,220,68.53582764
23,0K,Female,2018,56314,7044,49270,87.49156189,356,193,54.2134819
23,0K,Male,2018,55899,8078,47821,85.54893494,351,198,56.41025543
23,0K,Female,2019,50245,7360,42885,85.35177612,324,177,54.62963104
23,0K,Male,2019,57132,7695,49437,86.53118896,364,200,54.9450531
23,0K,Female,2020,33044,4444,28600,86.5512619,317,170,53.62776184
23,0K,Male,2020,35196,4619,30577,86.8763504,334,177,52.99401093
23,0K,Female,2021,49565,7193,42372,85.48773956,309,131,42.39482117
23,0K,Male,2021,49291,7074,42217,85.64849854,307,138,44.95114136
23,0K,Female,2022,46905,7029,39876,85.01438904,297,178,59.93265915
23,0K,Male,2022,46203,7396,38807,83.99237823,301,199,66.11295319
23,1,Female,2018,60168,7185,52983,88.05843353,379,187,49.34037018
23,1,Male,2018,62037,7454,54583,87.98458862,390,193,49.4871788
23,1,Female,2019,55850,6610,49240,88.16472626,357,171,47.89915848
23,1,Male,2019,57369,7245,50124,87.37123108,363,185,50.96418762
23,1,Female,2020,31595,3875,27720,87.73540497,293,135,46.07508469
23,1,Male,2020,36046,4364,31682,87.89324951,332,157,47.28915787
23,1,Female,2021,48327,7103,41224,85.30221558,289,127,43.9446373
23,1,Male,2021,49286,6849,42437,86.1035614,293,117,39.93173981
23,1,Female,2022,49870,6556,43314,86.8538208,307,151,49.18566895
23,1,Male,2022,50950,7983,42967,84.33169556,323,192,59.44272614
23,2,Female,2018,62058,6963,55095,88.77985382,387,177,45.73643494
23,2,Male,2018,65614,7438,58176,88.66400146,406,176,43.34975433
23,2,Female,2019,59149,6522,52627,88.97360992,369,164,44.44444275
23,2,Male,2019,59398,6649,52749,88.80602264,374,164,43.8502655
23,2,Female,2020,35432,3636,31796,89.73809052,327,127,38.83792114
23,2,Male,2020,35881,3748,32133,89.55435944,334,135,40.41916275
23,2,Female,2021,45602,4894,40708,89.268013,272,86,31.61764717
23,2,Male,2021,51937,6408,45529,87.66197205,307,115,37.45928192
23,2,Female,2022,46808,7108,39700,84.81455994,290,163,56.20689774
23,2,Male,2022,47286,6606,40680,86.0296936,296,163,55.06756592
23,3,Female,2018,63590,6839,56751,89.24516296,394,163,41.37055969
23,3,Male,2018,72077,8082,63995,88.78699493,449,210,46.77060318
23,3,Female,2019,61624,6501,55123,89.45053864,376,159,42.28723526
23,3,Male,2019,64351,6903,57448,89.27289581,398,166,41.70854187
23,3,Female,2020,35680,3264,32416,90.85202026,333,120,36.03603745
23,3,Male,2020,35820,3481,32339,90.28196716,335,124,37.01492691
23,3,Female,2021,53294,6034,47260,88.67790221999999,317,107,33.7539444
23,3,Male,2021,52468,6139,46329,88.29953766,308,125,40.58441544
23,3,Female,2022,43107,5831,37276,86.47319794,266,137,51.50376129
23,3,Male,2022,47235,6996,40239,85.18894958,293,153,52.21842957
23,4,Female,2018,62722,6060,56662,90.33831787,386,162,41.96891022
23,4,Male,2018,65964,6348,59616,90.37657166,402,151,37.56218719
23,4,Female,2019,59303,5761,53542,90.28548431,364,128,35.16483688
23,4,Male,2019,68957,6885,62072,90.01551819,424,177,41.74528122
23,4,Female,2020,36356,3240,33116,91.08812714,335,111,33.13432693
23,4,Male,2020,40291,3851,36440,90.44203186,377,138,36.60477448
23,4,Female,2021,52880,5437,47443,89.7182312,313,101,32.26837158
23,4,Male,2021,51598,5933,45665,88.50149536,305,112,36.72130966
23,4,Female,2022,49767,6841,42926,86.2539444,297,151,50.8417511
23,4,Male,2022,49381,6503,42878,86.83097076,296,145,48.98648834
23,5,Female,2018,58828,5451,53377,90.73400116,355,121,34.08450699
23,5,Male,2018,64184,6680,57504,89.59242249,387,169,43.66925049
23,5,Female,2019,56811,4709,52102,91.71111298,345,114,33.04347992
23,5,Male,2019,58731,5853,52878,90.03422546,356,141,39.60674286
23,5,Female,2020,34633,2941,31692,91.50810242,318,99,31.13207626
23,5,Male,2020,40010,3583,36427,91.04473877,366,130,35.51912689
23,5,Female,2021,54005,5839,48166,89.18804169,316,103,32.59493637
23,5,Male,2021,56886,6290,50596,88.9427948,332,120,36.14457703
23,5,Female,2022,51477,6512,44965,87.3496933,305,146,47.86885071
23,5,Male,2022,52103,7042,45061,86.48446655,321,173,53.89408112
23,6,Female,2018,69208,6911,62297,90.01416016,409,149,36.43031693
23,6,Male,2018,84870,8661,76209,89.79498291,499,191,38.27655411
23,6,Female,2019,69688,6461,63227,90.72867584,413,145,35.1089592
23,6,Male,2019,79955,7642,72313,90.44212341,474,180,37.97468185
23,6,Female,2020,39006,3575,35431,90.83473969,347,119,34.29394913
23,6,Male,2020,48657,4043,44614,91.69081879,449,147,32.73942184
23,6,Female,2021,53163,4628,48535,91.29470062,316,84,26.58227921
23,6,Male,2021,69955,6428,63527,90.81123352,418,123,29.42583656
23,6,Female,2022,52279,6158,46121,88.22089386,319,140,43.887146
23,6,Male,2022,63772,7508,56264,88.22680664,384,165,42.96875
23,7,Female,2018,76067,7272,68795,90.44001007,452,166,36.72566223
23,7,Male,2018,79469,7711,71758,90.29684448,472,158,33.47457504
23,7,Female,2019,66658,7087,59571,89.36811829,397,157,39.54660034
23,7,Male,2019,86031,8394,77637,90.24304962,504,168,33.33333206
23,7,Female,2020,43323,3461,39862,92.01116943,395,115,29.11392403
23,7,Male,2020,52575,4724,47851,91.01473999,477,167,35.01048279
23,7,Female,2021,57036,6136,50900,89.24188232,332,111,33.43373489
23,7,Male,2021,74077,7684,66393,89.62700653,428,137,32.00934601
23,7,Female,2022,53803,6325,47478,88.24414825,330,150,45.45454407
23,7,Male,2022,67443,7768,59675,88.48212433,412,186,45.14562988
23,8,Female,2018,73351,7088,66263,90.33687592,438,159,36.30136871
23,8,Male,2018,82954,7567,75387,90.87807465,489,159,32.5153389
23,8,Female,2019,74497,8277,66220,88.88948822,440,174,39.54545593
23,8,Male,2019,76125,7794,68331,89.76157379,452,170,37.61061859
23,8,Female,2020,41413,3955,37458,90.44985962,379,121,31.92612076
23,8,Male,2020,54854,5214,49640,90.49476624,493,149,30.22312355
23,8,Female,2021,64013,3987,60026,93.77157593,369,77,20.86720848
23,8,Male,2021,78274,5995,72279,92.34100342,456,102,22.36842155
23,8,Female,2022,54402,6588,47814,87.89015198,324,148,45.6790123
23,8,Male,2022,69279,8857,60422,87.21546173,418,202,48.32535934
23,9,Female,2018,15077,4789,10288,68.23638916,110,73,66.36363983
23,9,Male,2018,35240,7303,27937,79.27639008,228,113,49.56140518
23,9,Female,2019,14626,3620,11006,75.2495575,109,63,57.79816437
23,9,Male,2019,37817,7445,30372,80.31308746,260,127,48.84615326
23,9,Female,2020,12068,3200,8868,73.48358917,130,81,62.30769348
23,9,Male,2020,26052,5157,20895,80.20497131,266,141,53.00751877
23,9,Female,2021,19600,5519,14081,71.84183502,115,65,56.52173996
23,9,Male,2021,44009,8165,35844,81.44697571,271,100,36.90036774
23,9,Female,2022,22760,5152,17608,77.36379242,159,93,58.49056625
23,9,Male,2022,44322,7401,36921,83.30174255,298,148,49.66442871
23,10,Female,2018,24574,9080,15494,63.05037689,174,134,77.0114975
23,10,Male,2018,41759,8626,33133,79.34337616,286,155,54.1958046
23,10,Female,2019,16456,4594,11862,72.08312988,122,78,63.93442535
23,10,Male,2019,34164,6284,27880,81.60636902,232,115,49.56896591
23,10,Female,2020,11537,3082,8455,73.28594971,119,77,64.70587921
23,10,Male,2020,25313,4773,20540,81.14407349,255,124,48.62745285
23,10,Female,2021,21217,6779,14438,68.04920959,130,94,72.30769348
23,10,Male,2021,43890,11309,32581,74.23330688,285,159,55.78947449
23,10,Female,2022,19602,6152,13450,68.615448,141,106,75.17730713
23,10,Male,2022,43724,9677,34047,77.86798859,292,168,57.53424835
23,11,Female,2018,20712,4654,16058,77.52993774,149,90,60.40268326
23,11,Male,2018,37257,6547,30710,82.42745972,250,122,48.79999924
23,11,Female,2019,18382,4145,14237,77.45076752,128,83,64.84375
23,11,Male,2019,35558,6402,29156,81.9956131,229,122,53.27510834
23,11,Female,2020,10139,2556,7583,74.7904129,103,61,59.22330093
23,11,Male,2020,21077,3509,17568,83.35152435,211,103,48.81516647
23,11,Female,2021,18431,3669,14762,80.09332275,112,58,51.785713200000004
23,11,Male,2021,36783,5888,30895,83.99260712,223,88,39.46188354
23,11,Female,2022,17008,4715,12293,72.27774811,114,83,72.80701447
23,11,Male,2022,34264,6693,27571,80.46637726,218,119,54.58715439
23,12,Female,2018,29936,8666,21270,71.05157471,210,162,77.14286041
23,12,Male,2018,52799,12223,40576,76.84993744,345,233,67.53623199
23,12,Female,2019,23214,5229,17985,77.47480011,161,108,67.08074188
23,12,Male,2019,40950,8929,32021,78.19535828,263,162,61.59695816
23,12,Female,2020,14748,3886,10862,73.65066528,146,105,71.91780853
23,12,Male,2020,28079,7388,20691,73.68852234,259,156,60.23165894
23,12,Female,2021,17789,4466,13323,74.89459991,116,76,65.51724243
23,12,Male,2021,36972,7319,29653,80.20394135,227,114,50.22026443
23,12,Female,2022,17619,4671,12948,73.48884583,117,78,66.66666412
23,12,Male,2022,38356,8467,29889,77.9252243,249,145,58.23293304
24,All Grades,Female,2018,4707245,279818,4427427,94.05558777,27867,4824,17.31079865
24,All Grades,Male,2018,5237505,334992,4902513,93.60398102,31142,5517,17.71562576
24,All Grades,Female,2019,4636839,268938,4367901,94.19997406,27498,4656,16.93214035
24,All Grades,Male,2019,5161821,325764,4836057,93.68897247,30685,5544,18.06745911
24,All Grades,Female,2020,2969275,173446,2795829,94.158638,26774,4591,17.14723206
24,All Grades,Male,2020,3277729,205639,3072090,93.7261734,29600,5338,18.03378296
24,All Grades,Female,2021,4334177,323361,4010816,92.53927612,25566,5678,22.20918465
24,All Grades,Male,2021,4783559,419668,4363891,91.22686768,28253,7118,25.19378471
24,All Grades,Female,2022,4178640,376331,3802309,90.99393463,24979,7860,31.46643257
24,All Grades,Male,2022,4625072,447589,4177483,90.32254791,27622,8981,32.5139389
24,PK in K-12 Schools,Female,2018,63429,6148,57281,90.30727386,383,143,37.33681488
24,PK in K-12 Schools,Male,2018,66676,6928,59748,89.60945129,405,161,39.75308609
24,PK in K-12 Schools,Female,2019,77305,7785,69520,89.92949677,469,179,38.16631317
24,PK in K-12 Schools,Male,2019,76905,7677,69228,90.01755524,470,190,40.42553329
24,PK in K-12 Schools,Female,2020,51020,5096,45924,90.0117569,468,188,40.1709404
24,PK in K-12 Schools,Male,2020,56455,6071,50384,89.24629974,528,213,40.34090805
24,PK in K-12 Schools,Female,2021,70989,6019,64970,91.52122498,431,122,28.30626488
24,PK in K-12 Schools,Male,2021,67994,6228,61766,90.84037018,425,132,31.05882263
24,PK in K-12 Schools,Female,2022,88805,12194,76611,86.2687912,547,323,59.04935837
24,PK in K-12 Schools,Male,2022,92541,12605,79936,86.37901306,578,336,58.1314888
24,0K,Female,2018,409475,28387,381088,93.06746674,2393,546,22.81654739
24,0K,Male,2018,439155,30624,408531,93.02661133,2575,616,23.92233086
24,0K,Female,2019,388118,25861,362257,93.33682251,2288,506,22.11538506
24,0K,Male,2019,412978,28954,384024,92.98897552,2434,587,24.11668015
24,0K,Female,2020,253563,18151,235412,92.8416214,2290,555,24.23580742
24,0K,Male,2020,245108,18010,227098,92.65222168,2215,552,24.9209938
24,0K,Female,2021,344753,28428,316325,91.75409698,2068,556,26.88587952
24,0K,Male,2021,363390,29901,333489,91.77165221999999,2170,575,26.49769592
24,0K,Female,2022,322754,31526,291228,90.23219299,1936,739,38.1714859
24,0K,Male,2022,339861,35377,304484,89.59074402,2066,866,41.91674805
24,1,Female,2018,427485,24327,403158,94.30927277,2481,430,17.33172035
24,1,Male,2018,435106,25239,409867,94.19934082,2552,453,17.75078392
24,1,Female,2019,399512,22375,377137,94.39941406,2354,401,17.03483391
24,1,Male,2019,421685,24532,397153,94.18238831,2478,426,17.19128418
24,1,Female,2020,247963,14369,233594,94.20518494,2224,394,17.71582794
24,1,Male,2020,266175,15829,250346,94.05316162,2383,445,18.67394066
24,1,Female,2021,362012,24964,337048,93.10409546,2153,472,21.92289734
24,1,Male,2021,349182,26489,322693,92.41398621,2088,510,24.42528725
24,1,Female,2022,338900,29544,309356,91.28238678,2013,674,33.48236465
24,1,Male,2022,356867,31881,324986,91.06642151,2144,704,32.83581924
24,2,Female,2018,432406,22852,409554,94.71514893,2520,394,15.63492107
24,2,Male,2018,437951,23232,414719,94.69529724,2549,380,14.90780735
24,2,Female,2019,413384,22308,391076,94.6035614,2420,379,15.66115665
24,2,Male,2019,422876,22146,400730,94.76300049,2468,386,15.64019489
24,2,Female,2020,251257,13272,237985,94.71775818,2239,319,14.24743176
24,2,Male,2020,267813,14517,253296,94.57942963,2391,381,15.93475533
24,2,Female,2021,363287,20083,343204,94.47186279,2144,361,16.83768654
24,2,Male,2021,380914,24345,356569,93.60879517,2261,471,20.83148956
24,2,Female,2022,355534,28247,327287,92.05504608,2131,630,29.56358528
24,2,Male,2022,344245,27816,316429,91.91970825,2044,611,29.89236832
24,3,Female,2018,421238,20451,400787,95.14502716,2447,329,13.44503498
24,3,Male,2018,461749,21916,439833,95.25370026,2690,332,12.34200764
24,3,Female,2019,423050,19900,403150,95.29606628,2451,302,12.32150173
24,3,Male,2019,431836,21070,410766,95.12083435,2520,340,13.49206448
24,3,Female,2020,260983,12593,248390,95.1747818,2326,323,13.88650036
24,3,Male,2020,268781,12864,255917,95.21395111,2399,308,12.83868313
24,3,Female,2021,369329,20591,348738,94.42475128,2175,382,17.56321907
24,3,Male,2021,387469,22255,365214,94.25631714,2295,405,17.64705849
24,3,Female,2022,354724,26283,328441,92.59057617,2102,543,25.83254051
24,3,Male,2022,377476,29371,348105,92.21910858,2237,632,28.25212288
24,4,Female,2018,448442,19860,428582,95.57133484,2597,300,11.55179024
24,4,Male,2018,454727,21794,432933,95.20723724,2645,348,13.15689945
24,4,Female,2019,416628,18153,398475,95.64287567,2436,284,11.6584568
24,4,Male,2019,455524,20547,434977,95.48937225,2637,304,11.52825165
